Price,antutu_11,rear_mp_max,Screen Size,Battery,RAM_min,ROM_min,front_mp,Refresh Rate,rear_count,Brand_Raw_Other_Brand,Brand_Raw_apple,Brand_Raw_honor,Brand_Raw_oppo,Brand_Raw_realme,Brand_Raw_samsung,Brand_Raw_xiaomi,Hardware_Tier_Budget_Hardware,Hardware_Tier_Flagship_Hardware,Hardware_Tier_High_Mid_Hardware,OS_Name_Android,OS_Name_iOS,Display_AMOLED,Display_IPS LCD,Display_LCD,Display_OLED,Display_Other,NFC_0,NFC_1,rear_ois_0.0,rear_ois_1.0,rear_wide_0.0,rear_wide_1.0,rear_telephoto_0.0,rear_telephoto_1.0,has_eSIM_0,has_eSIM_1,SIM_total_0,SIM_total_1,SIM_total_2
0.22101502906363515,0.33900665468027236,0.8544585582765926,0.4467741935483871,0.596774193548387,0.46666666666666673,0.23809523809523808,0.1156462585034014,0.7142857142857142,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.33909759466124734,0.33900665468027236,0.8544585582765926,0.4467741935483871,0.6639784946236558,0.46666666666666673,0.1111111111111111,0.1156462585034014,0.7142857142857142,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.30478168800250877,0.2572314042064001,0.16485085672216038,0.43548387096774205,0.39516129032258057,0.46666666666666673,0.1111111111111111,0.2517006802721089,0.3571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3914708464952712,0.3775793643490064,0.8544585582765926,0.4467741935483871,0.7043010752688171,0.46666666666666673,0.1111111111111111,0.2517006802721089,0.7142857142857142,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.394091869031139,0.48214547155322596,0.2612824261163804,0.4483870967741937,0.5698924731182795,0.7333333333333334,0.23809523809523808,0.08163265306122452,0.7142857142857142,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.37244174874345287,0.48214547155322596,0.8544585582765926,0.4483870967741937,0.6774193548387095,0.7333333333333334,0.23809523809523808,0.2517006802721089,0.7142857142857142,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5079026965092811,0.5662674004760143,0.8544585582765926,0.45000000000000007,0.9059139784946235,0.7333333333333334,0.23809523809523808,0.2517006802721089,0.7142857142857142,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6258068440108929,0.30987773560366083,0.6643073019323593,0.403225806451613,0.39516129032258057,0.46666666666666673,0.1111111111111111,0.2517006802721089,0.7142857142857142,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.35138699264064144,0.3066952279722087,0.6738217512001143,0.43548387096774205,0.39516129032258057,0.46666666666666673,0.1111111111111111,0.1156462585034014,0.3571428571428571,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2647538188888302,0.3066952279722087,0.6738217512001143,0.47580645161290336,0.7311827956989246,0.46666666666666673,0.1111111111111111,0.1156462585034014,0.3571428571428571,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
