brand,gsmarena_url,name,Body | Dimensions,Body | Weight,Body | Build,Body | SIM,Body | ,Display | Type,Display | Size,Display | Resolution,Display | Protection,Platform | OS,Platform | Chipset,Platform | CPU,Platform | GPU,Memory | Card slot,Memory | Internal,Main Camera | Triple,Main Camera | Features,Main Camera | Video,Selfie camera | Single,Selfie camera | Features,Selfie camera | Video,Battery | Type,Battery | Charging,Main Camera | Dual,Main Camera | Single,Display | ,Memory | ,Selfie camera | Dual,Main Camera | Quad
honor,https://www.gsmarena.com/honor_70_pro-11576.php,Honor 70 Pro,163.9 x 74.6 x 8.2 mm (6.45 x 2.94 x 0.32 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,,"OLED, 1B colors, 120Hz","6.78 inches, 111.4 cm 2 (~91.1% screen-to-body ratio)",1200 x 2652 pixels (~429 ppi density),,"Android 12, Magic UI 6.1",Mediatek Dimensity 8000 (5 nm),Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","54 MP, f/1.9, (wide), 1/1.49"", PDAF 8 MP, f/2.4, (telephoto), PDAF, OIS, 3x optical zoom 50 MP, f/2.2, 122˚ (ultrawide), AF","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","50 MP, f/2.4, 100˚ (ultrawide)",HDR,"4K@30fps, 1080p@30fps, gyro-EIS",Li-Po 4500 mAh,"100W wired, 60% in 15 min 5W reverse wired",,,,,,
honor,https://www.gsmarena.com/honor_70-11575.php,Honor 70,161.4 x 73.3 x 7.9 mm (6.35 x 2.89 x 0.31 in),178 g (6.28 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,,"OLED, 1B colors, 120Hz, HDR10+","6.67 inches, 107.4 cm 2 (~90.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",,"Android 12, Magic UI 6.1",Qualcomm SM7325-AE Snapdragon 778G+ 5G (6 nm),Octa-core (1x2.5 GHz Cortex-A78 & 3x2.4 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","54 MP, f/1.9, (wide), 1/1.49"", PDAF 50 MP, f/2.2, 122˚ (ultrawide), AF Auxiliary lens","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","32 MP, f/2.4, (wide)",HDR,"1080p@30fps, gyro-EIS",Li-Po 4800 mAh,"66W wired, 60% in 20 min 5W reverse wired",,,,,,
honor,https://www.gsmarena.com/honor_play_30-11520.php,Honor Play 30,163.7 x 75.1 x 8.7 mm (6.44 x 2.96 x 0.34 in),194 g (6.84 oz),,Nano-SIM + Nano-SIM,,"TFT LCD, 90Hz","6.5 inches, 102.0 cm 2 (~83.0% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",Aluminosilicate glass,"Android 11, Magic UI 5.0",Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm),Octa-core (2x2.2 GHz Kryo 460 & 6x1.9 GHz Kryo 460),Adreno 619,microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 8GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, (wide)",,1080p@30fps,Li-Po 5000 mAh,10W wired,,"13 MP, f/1.8, (wide), AF",,,,
honor,https://www.gsmarena.com/honor_play6t_pro-11463.php,Honor Play6T Pro,163.4 x 74.7 x 7.5 mm (6.43 x 2.94 x 0.30 in),175 g (6.17 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.7 inches, 108.7 cm 2 (~89.1% screen-to-body ratio)",1080 x 2388 pixels (~391 ppi density),,"Android 11, Magic UI 5.0",Mediatek Dimensity 810 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,No,"128GB 8GB RAM, 256GB 8GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",,1080p@30fps,Li-Po 4000 mAh,44W wired,"48 MP, f/1.8, (wide), PDAF Auxiliary lens",,,,,
honor,https://www.gsmarena.com/honor_play6t-11464.php,Honor Play6T,167.6 x 77.2 x 8.6 mm (6.60 x 3.04 x 0.34 in),198 g (6.98 oz),,Nano-SIM + Nano-SIM,,"TFT LCD, 90Hz","6.74 inches, 109.7 cm 2 (~84.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",,"Android 11, Magic UI 5.0",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC,"128GB 8GB RAM, 256GB 8GB RAM","13 MP, f/1.8, 27mm (wide), AF 2 MP (macro) Auxiliary lens","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, (wide)",,1080p@30fps,Li-Po 5000 mAh,22.5W wired,,,,,,
honor,https://www.gsmarena.com/honor_magic4_lite-11423.php,Honor Magic4 Lite,166 x 75.8 x 8 mm (6.54 x 2.98 x 0.31 in),189 g (6.67 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,,"IPS LCD, 120Hz","6.81 inches, 112.3 cm 2 (~89.3% screen-to-body ratio)",1080 x 2388 pixels (~385 ppi density),,"Android 11, Magic UI 4.2",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,No,"128GB 6GB RAM, 128GB 8GB RAM","48 MP, f/1.8, 26mm (wide), PDAF 2 MP (macro) Auxiliary lens","LED flash, panorama, HDR",1080p@30fps,"16 MP, f/2.5",,1080p@30fps,Li-Po 4800 mAh,66W wired,,,,,,
honor,https://www.gsmarena.com/honor_x7-11452.php,Honor X7,167.6 x 77.2 x 8.6 mm (6.60 x 3.04 x 0.34 in),198 g (6.98 oz),"Glass front, plastic back, plastic frame",· Nano-SIM · Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.74 inches, 109.7 cm 2 (~84.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",,"Android 11, Magic UI 4.2",Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 6GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",,1080p@30fps,Li-Po 5000 mAh,22.5W wired,"48 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, (ultrawide) 2 MP (macro) Auxiliary lens",,,eMMC 5.1,,
honor,https://www.gsmarena.com/honor_x9-11456.php,Honor X9,166.1 x 75.8 x 8.1 mm (6.54 x 2.98 x 0.32 in),189 g (6.67 oz),,· Nano-SIM · Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.81 inches, 112.3 cm 2 (~89.2% screen-to-body ratio)",1080 x 2388 pixels (~385 ppi density),,"Android 11, Magic UI 4.2",Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,No,"128GB 6GB RAM, 128GB 8GB RAM",,"LED flash, panorama, HDR",1080p@30fps,"16 MP, f/2.5",,1080p@30fps,Li-Po 4800 mAh,"66W wired, 81% in 30 min",,,,,,"64 MP, f/1.8, 26mm (wide), PDAF 8 MP, f/2.2, (ultrawide) 2 MP (macro) Auxiliary lens"
honor,https://www.gsmarena.com/honor_x9_5g-11447.php,Honor X9 5G,166.1 x 75.8 x 8.1 mm (6.54 x 2.98 x 0.32 in),189 g (6.67 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,,"IPS LCD, 120Hz","6.81 inches, 112.3 cm 2 (~89.2% screen-to-body ratio)",1080 x 2388 pixels (~385 ppi density),,"Android 11, Magic UI 4.2",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.8 GHz Kryo 660 Silver),Adreno 619,No,"128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 26mm (wide), PDAF 2 MP (macro) Auxiliary lens","LED flash, panorama, HDR",1080p@30fps,"16 MP, f/2.5",,1080p@30fps,Li-Po 4800 mAh,"66W wired, 81% in 30 min",,,,,,
honor,https://www.gsmarena.com/honor_magic4_ultimate-11432.php,Honor Magic4 Ultimate,163.6 x 74.7 x 11.4 mm (6.44 x 2.94 x 0.45 in),242 g (8.54 oz),"Glass front, ceramic back, aluminum frame",Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"LTPO OLED, 1B colors, 120Hz, HDR10+","6.81 inches, 113.7 cm 2 (~93.0% screen-to-body ratio)","1312 x 2848 pixels, 19.5:9 ratio (~460 ppi density)",Scratch-resistant glass,"Android 12, Magic UI 6",Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm),Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,512GB 12GB RAM,,"Laser AF, color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS, HDR10, 10-bit video","12 MP, f/2.4, 100˚ (ultrawide), 1.22µm TOF 3D, (depth/biometrics sensor)",HDR,"4K@30fps, 1080p@30fps",Li-Po 4600 mAh,"100W wired, 100% in 30 min 50W wireless 5W reverse wireless 5W reverse wired",,,,UFS 3.1,,"50 MP, f/1.6, 23mm (wide), 1/1.12"", 1.4µm, PDAF 64 MP, f/2.2, 126˚ (ultrawide), 1/2.0"", 0.7µm 64 MP, f/3.5, 90mm (periscope telephoto), 1/2.0"", 0.7µm, PDAF, OIS, 3.5x optical zoom 50 MP, f/2.0, (wide), 1/2.5"", PDAF TOF 3D (depth)"
honor,https://www.gsmarena.com/honor_x8-11417.php,Honor X8,163.4 x 74.7 x 7.5 mm (6.43 x 2.94 x 0.30 in),177 g (6.24 oz),"Glass front, plastic frame, plastic back",· Nano-SIM · Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.7 inches, 108.7 cm 2 (~89.1% screen-to-body ratio)",1080 x 2388 pixels (~391 ppi density),,"Android 11, Magic UI 4.2",Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,No,128GB 6GB RAM,"64 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, (ultrawide) 2 MP (macro) Auxiliary lens","LED flash, panorama, HDR",1080p@30fps,"16 MP, f/2.5",,1080p@30fps,Li-Po 4000 mAh,22.5W wired,,,,,,
honor,https://www.gsmarena.com/honor_magic4_pro-11390.php,Honor Magic4 Pro,163.6 x 74.7 x 9.1 mm or 9.2 mm,209 g / 215 g (7.37 oz),"Glass front, aluminum frame, glass back",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"LTPO OLED, 1B colors, 120Hz, HDR10+, 1000 nits (peak)","6.81 inches, 113.7 cm 2 (~93.0% screen-to-body ratio)","1312 x 2848 pixels, 19.5:9 ratio (~460 ppi density)",Aluminosilicate glass,"Android 12, Magic UI 6",Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm),Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.8, 23mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF 50 MP, f/2.2, 122˚ (ultrawide), 1/2.5"", AF 64 MP, f/3.5, 90mm (periscope telephoto), 1/2.0"", 0.7µm, PDAF, OIS, 3.5x optical zoom TOF 3D (depth)","Laser AF, color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS, HDR10, 10-bit video","12 MP, f/2.4, 100˚ (ultrawide), 1.22µm TOF 3D, (depth/biometrics sensor)",HDR,"4K@30fps, 1080p@30fps",Li-Po 4600 mAh,"100W wired, 100% in 30 min 100W wireless, 50% in 15 min Reverse wireless 5W reverse wired",,,,,,
honor,https://www.gsmarena.com/honor_magic4-11389.php,Honor Magic4,163.6 x 74.5 x 8.8 mm (6.44 x 2.93 x 0.35 in),199 g (7.02 oz),,Nano-SIM + Nano-SIM,IP54 dust protected and water resistant (water splashes),"LTPO OLED, 1B colors, 120Hz, HDR10+, 1000 nits (peak)","6.81 inches, 113.5 cm 2 (~93.1% screen-to-body ratio)","1224 x 2664 pixels, 19.5:9 ratio (~431 ppi density)",,"Android 12, Magic UI 6",Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm),Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.8, 23mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF 50 MP, f/2.2, 122˚ (ultrawide), 1/2.5"" 8 MP, f/3.4, (periscope telephoto), PDAF, OIS, 5x optical zoom","Laser AF, color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS, HDR10, 10-bit video","12 MP, f/2.4, 100˚ (ultrawide), 1.22µm",HDR,"4K@30fps, 1080p@30fps",Li-Po 4800 mAh,66W wired 5W reverse wired,,,,,,
honor,https://www.gsmarena.com/honor_60_se-11354.php,Honor 60 SE,161.3 x 73.4 x 7.7 mm (6.35 x 2.89 x 0.30 in),175 g (6.17 oz),,Nano-SIM + Nano-SIM,,"OLED, 1B colors, 120Hz, HDR","6.67 inches, 107.4 cm 2 (~90.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",,"Android 11, Magic UI 5.0",Mediatek Dimensity 900 (6 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, (wide), PDAF 5 MP, f/2.2, (ultrawide) 2 MP (macro)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.5, (wide)",,1080p@30fps,Li-Ion 4300 mAh,"66W wired, 55% in 15 min 5W reverse wired",,,,,,
honor,https://www.gsmarena.com/honor_watch_gs_3-11312.php,Honor Watch GS 3,45.9 x 45.9 x 10.5 mm (1.81 x 1.81 x 0.41 in),44 g (1.55 oz),"Glass front, plastic back, stainless steel frame 316L",No,50m water resistant 5 ATM Compatible with standard 22mm straps,AMOLED,1.43 inches,466 x 466 pixels (~326 ppi density),,Proprietary OS,,,,No,4GB 32MB RAM,,,,,,,Li-Po 451 mAh,,,,,,,
honor,https://www.gsmarena.com/honor_magic_v-11311.php,Honor Magic V,Unfolded: 160.4 x 141.1 x 6.7 mm Folded: 160.4 x 72.7 x 14.3 mm,288 g / 293 g (10.16 oz),"Glass front, glass back or eco leather back, aluminum frame",Nano-SIM + Nano-SIM,,"Foldable OLED, 1B colors, 90Hz, HDR10+","7.9 inches, 200.5 cm 2 (~88.6% screen-to-body ratio)",1984 x 2272 pixels (~381 ppi density),,"Android 12, Magic UI 6",Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm),Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, 23mm (wide), PDAF 50 MP, f/2.0, 20mm (wide), PDAF 50 MP, f/2.2, 13mm, 122˚, (ultrawide)","Laser AF, Dual-LED dual-tone flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS, HDR10+","42 MP, f/2.4, (wide)","HDR, panorama","4K@30fps, 1080p@30fps",Li-Po 4750 mAh,"66W wired, 50% in 15 min 5W reverse wired",,,"Cover display: OLED, 1B colors, 120Hz, HDR10 6.45 inches, 1080 x 2560 pixels, 431 ppi",,,
honor,https://www.gsmarena.com/honor_x30-11270.php,Honor X30,166.1 x 75.8 x 8.1 mm (6.54 x 2.98 x 0.32 in),189 g (6.67 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 120Hz","6.81 inches, 112.3 cm 2 (~89.2% screen-to-body ratio)",1080 x 2388 pixels (~385 ppi density),,"Android 11, Magic UI 5.0",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","48 MP, f/1.8, 26mm (wide), PDAF 2 MP (macro) Auxiliary lens","LED flash, panorama, HDR",1080p@30fps,"16 MP, f/2.5",,1080p@30fps,Li-Po 4800 mAh,"66W wired, 80% in 30 min",,,,,,
honor,https://www.gsmarena.com/honor_play_30_plus-11271.php,Honor Play 30 Plus,167.6 x 77.2 x 8.6 mm (6.60 x 3.04 x 0.34 in),198 g (6.98 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.74 inches, 109.7 cm 2 (~84.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",,"Android 11, Magic UI 5.0",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, (wide)",,,Li-Po 5000 mAh,22.5W wired,"13 MP, f/1.8, (wide), PDAF Auxiliary lens",,,eMMC 5.1,,
honor,https://www.gsmarena.com/honor_60_pro-11248.php,Honor 60 Pro,163.9 x 74.8 x 8.2 mm (6.45 x 2.94 x 0.32 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,,"OLED, 1B colors, 120Hz, HDR10+","6.78 inches, 111.4 cm 2 (~90.9% screen-to-body ratio)",1200 x 2652 pixels (~429 ppi density),,"Android 11, Magic UI 5.0",Qualcomm Snapdragon 778G+ 5G,Octa-core (1x2.5 GHz Cortex-A78 & 3x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 642L,No,"256GB 8GB RAM, 256GB 12GB RAM","108 MP, f/1.9, (wide), 1/1.52"", 0.7µm, PDAF 50 MP, f/2.2, 122˚ (ultrawide) 2 MP (macro)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","50 MP, f/2.4, 18mm (ultrawide)",,"4K@30fps, 1080p@30fps, gyro-EIS",Li-Po 4800 mAh,"66W wired, 50% in 15 min 5W reverse wired",,,,,,
honor,https://www.gsmarena.com/honor_60-11255.php,Honor 60,161.4 x 73.3 x 8 mm (6.35 x 2.89 x 0.31 in),179 g (6.31 oz),,Nano-SIM + Nano-SIM,,"OLED, 1B colors, 120Hz, HDR10","6.67 inches, 107.4 cm 2 (~90.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",,"Android 11, Magic UI 5.0",Qualcomm SM7325 Snapdragon 778G 5G (6 nm),Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","108 MP, f/1.9, (wide), 1/1.52"", 0.7µm, PDAF 8 MP, f/2.2, 112˚ (ultrawide) 2 MP (macro)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","32 MP, f/2.4, (wide)",,"1080p@30fps, gyro-EIS",Li-Ion 4800 mAh,"66W wired, 50% in 15 min 5W reverse wired",,,,,,
honor,https://www.gsmarena.com/honor_x30_max-11178.php,Honor X30 Max,174.4 x 84.9 x 8.3 mm (6.87 x 3.34 x 0.33 in),228 g (8.04 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,,"IPS LCD, HDR10","7.09 inches, 125.5 cm 2 (~84.7% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~356 ppi density)",,"Android 11, Magic UI 5.0",Mediatek Dimensity 900 (6 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,No,"128GB 8GB RAM, 256GB 8GB RAM",,"LED flash, panorama, HDR","4K@30fps, 1080p@30fps, gyro-EIS","8 MP, f/2.0",HDR,1080p@30fps,Li-Po 5000 mAh,22.5W wired,"64 MP, f/1.8, 26mm (wide), PDAF Auxiliary lens",,,,,
honor,https://www.gsmarena.com/honor_x30i-11179.php,Honor X30i,163.4 x 74.7 x 7.5 mm (6.43 x 2.94 x 0.30 in),175 g (6.17 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.7 inches, 108.7 cm 2 (~89.1% screen-to-body ratio)",1080 x 2388 pixels (~391 ppi density),,"Android 11, Magic UI 5.0",Mediatek Dimensity 810 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 26mm (wide), PDAF 2 MP (macro) Auxiliary lens","LED flash, panorama, HDR",1080p@30fps,"8 MP, f/2.0",,1080p@30fps,Li-Po 4000 mAh,22.5W wired,,,,,,
honor,https://www.gsmarena.com/honor_50_lite-11175.php,Honor 50 Lite,161.8 x 74.7 x 8.5 mm (6.37 x 2.94 x 0.33 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.67 inches, 108.1 cm 2 (~89.5% screen-to-body ratio)",1080 x 2376 pixels (~391 ppi density),,"Android 11, Magic UI 4.2",,,,No,"128GB 6GB RAM, 128GB 8GB RAM",,"LED flash, Panorama, HDR",1080p@30fps,"16 MP, f/2.0, (wide)",HDR,1080p@30fps,Li-Po 4300 mAh,"66W wired, 40% in 10 min",,,,,,"64 MP, f/1.9, 26mm (wide), 1/1.7"", PDAF 8 MP, f/2.4, 120˚, 17mm (ultrawide) 2 MP (macro) Auxiliary lens"
honor,https://www.gsmarena.com/honor_play5_youth-11173.php,Honor Play5 Youth,161.8 x 74.7 x 8.5 mm (6.37 x 2.94 x 0.33 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 120Hz","6.67 inches, 108.1 cm 2 (~89.5% screen-to-body ratio)",1080 x 2376 pixels (~391 ppi density),,"Android 11, Magic UI 4.2",Mediatek Dimensity 900 (6 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,No,"128GB 8GB RAM, 256GB 8GB RAM",,"LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","16 MP, f/2.0, (wide)",,1080p@30fps,Li-Po 4300 mAh,"66W wired, 50% in 15 min, 100% in 40 min","64 MP, f/1.9, 26mm (wide), PDAF Auxiliary lens",,,,,
honor,https://www.gsmarena.com/honor_tablet_v7-11125.php,Honor Tablet V7,245.2 x 155 x 7.9 mm (9.65 x 6.10 x 0.31 in),480 g (1.06 lb),,Nano-SIM (cellular model only),Stylus support,"IPS LCD, 90Hz, HDR10","10.4 inches, 307.9 cm 2 (~81.0% screen-to-body ratio)","1200 x 2000 pixels, 5:3 ratio (~224 ppi density)",,"Android 11, Magic UI 5.0",Mediatek MT8791 Kompanio 900T 5G (6 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM",,LED flash,1080p@30fps,"8 MP, f/2.2",,1080p@30fps,Li-Po 7250 mAh,"22.5W wired, 100% in 125 min","13 MP, f/1.8, (wide), AF",,,,,
honor,https://www.gsmarena.com/honor_tablet_v7_pro-11055.php,Honor Tablet V7 Pro,252.1 x 163.4 x 7.3 mm (9.93 x 6.43 x 0.29 in),485 g (1.07 lb),,Nano-SIM (cellular model only),Stylus support,"IPS LCD, 120Hz, 300 nits (typ)","11.0 inches, 350.9 cm 2 (~85.2% screen-to-body ratio)","1600 x 2560 pixels, 16:10 ratio (~274 ppi density)",Aluminosilicate glass,"Android 11, Magic UI 5.0",Mediatek MT8797 Kompanio 1300T (6 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,"LED flash, HDR",4K@30fps,5 MP,,1080p@30fps,Li-Po 7250 mAh,"22.5W wired, 100% in 125 min","13 MP, (wide), AF 2 MP (macro)",,,,,
honor,https://www.gsmarena.com/honor_x20-11052.php,Honor X20,161.8 x 74.7 x 8.5 mm (6.37 x 2.94 x 0.33 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.67 inches, 108.1 cm 2 (~89.5% screen-to-body ratio)",1080 x 2376 pixels (~391 ppi density),,"Android 11, Magic UI 4.2",Mediatek Dimensity 900 (6 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G78 MC4,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","64 MP, f/1.9 (wide) 2 MP (macro) Auxiliary lens","LED flash, HDR, panorama","4K@30fps, gyro-EIS","16 MP, f/2.0, (wide)",,1080p@30fps,Li-Po 4300 mAh,66W wired,,,,,,
