brand,gsmarena_url,name,Body | Dimensions,Body | Weight,Body | Build,Body | SIM,Body | ,Display | Type,Display | Size,Display | Resolution,Display | ,Platform | OS,Memory | Card slot,Memory | Internal,Memory | ,Main Camera | Single,Main Camera | Features,Main Camera | Video,Selfie camera | Single,Selfie camera | Video,Battery | Type,Battery | Charging,Main Camera | Dual,Display | Protection,Platform | Chipset,Platform | CPU,Platform | GPU,Main Camera | Triple,Selfie camera | Features,Memory | Phonebook,Memory | Call records,Main Camera | Quad,Selfie camera | Dual,Battery | Stand-by,Battery | Talk time,Selfie camera | 
huawei,https://www.gsmarena.com/huawei_pocket_2-12837.php,Huawei Pocket 2,Unfolded: 170 x 75.5 x 7.3 mm Folded: 87.8 x 75.5 x 15.3 mm,199 g or 202 g (7.02 oz),,Nano-SIM + Nano-SIM,IPX8 dust/water resistant (up to 2m for 30 min),"Foldable LTPO OLED, 1B colors, 120Hz, 2200 nits (peak)","6.94 inches, 111.9 cm 2 (~87.2% screen-to-body ratio)",1136 x 2690 pixels (~420 ppi density),"Cover display: LTPO OLED, 1.15 inch, 340 x 340 pixels, 296 ppi",HarmonyOS 4.0,Nano Memory (uses shared SIM slot),"256GB 12GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 12GB RAM, 1TB 16GB RAM",,,"Laser AF, color spectrum sensor, LED flash, HDR, panorama","4K, 1080p, gyro-EIS","10.7 MP, f/2.2, (ultrawide)","4K, 1080p",Li-Po 4520 mAh,"66W wired, 52% in 20 min 40W wireless 5W reverse wireless 5W reverse wired",,,,Octa-core,,"50 MP, f/1.6, 23mm (wide), PDAF, OIS 8 MP, f/2.4, 80mm (telephoto), PDAF, 3x optical zoom, OIS 12 MP, f/2.2, 13mm (ultrawide), AF 2 MP, (spectral)","HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_70z-12835.php,Huawei Enjoy 70z,168.3 x 77.7 x 9 mm (6.63 x 3.06 x 0.35 in),199 g (7.02 oz),,Nano-SIM + Nano-SIM,Splash and dust resistant,IPS LCD,"6.75 inches, 110.0 cm 2 (~84.1% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",,HarmonyOS 4.0,microSDXC,"128GB 8GB RAM, 256GB 8GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Li-Po 6000 mAh,22.5W wired,"13 MP, f/1.8, (wide), AF Auxiliary lens",,Kirin 710A (14 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_y72-12807.php,Huawei nova Y72,168.3 x 77.7 x 8.9 mm (6.63 x 3.06 x 0.35 in),207 g (7.30 oz),,Nano-SIM + Nano-SIM,,TFT LCD,"6.75 inches, 110.0 cm 2 (~84.1% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",,"Android 12, EMUI 14, no Google Play Services",No,"128GB 8GB RAM, 256GB 8GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,6000 mAh,22.5W wired,"50 MP, f/1.8, (wide), AF 2 MP (macro)",,Kirin 710A (14 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_12_ultra-12761.php,Huawei nova 12 Ultra,163.1 x 75 x 7.7 mm (6.42 x 2.95 x 0.30 in),198 g (6.98 oz),"Glass front, silicone polymer back (eco leather)",· Nano-SIM · Nano-SIM + Nano-SIM,,"LTPO OLED, 1B colors, HDR, 120Hz","6.76 inches, 108.8 cm 2 (~89.0% screen-to-body ratio)",1224 x 2776 pixels (~449 ppi density),,HarmonyOS 4.0,No,"512GB 12GB RAM, 1TB 12GB RAM",,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K, 1080p, gyro-EIS",,"4K@30fps, 1080p@30fps, gyro-EIS",4600 mAh,"100W wired, 3-60% in 10 min 5W reverse wired","50 MP, f/1.4-4.0, 27mm (wide), PDAF 8 MP, f/2.2, 112˚ (ultrawide), AF",Kunlun Glass,Kirin 9000S (7 nm) * the chipset is not officially confirmed,Octa-core (1x2.62 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 910 MP4,,"HDR, panorama",,,,"8 MP, f/2.2, 52mm (telephoto), AF, 2x optical zoom 60 MP, f/2.4, 17mm, 100˚ (ultrawide), AF",,,
huawei,https://www.gsmarena.com/huawei_nova_12_pro-12588.php,Huawei nova 12 Pro,163.1 x 75 x 7.7 mm (6.42 x 2.95 x 0.30 in),201 g (7.09 oz),,· Nano-SIM · Nano-SIM + Nano-SIM,,"LTPO OLED, 1B colors, HDR, 120Hz","6.76 inches, 108.8 cm 2 (~89.0% screen-to-body ratio)",1224 x 2776 pixels (~449 ppi density),,HarmonyOS 4.0,No,"256GB 12GB RAM, 512GB 12GB RAM",,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K, 1080p, gyro-EIS",,"4K@30fps, 1080p@30fps, gyro-EIS",4600 mAh,"100W wired, 3-60% in 10 min 5W reverse wired","50 MP, f/1.4-4.0, 27mm (wide), PDAF 8 MP, f/2.2, 112˚ (ultrawide), AF",,Kirin 9000S (7 nm) * the chipset is not officially confirmed,Octa-core (1x2.62 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 910 MP4,,"HDR, panorama",,,,"8 MP, f/2.2, 52mm (telephoto), AF, 2x optical zoom 60 MP, f/2.4, 17mm, 100˚ (ultrawide), AF",,,
huawei,https://www.gsmarena.com/huawei_nova_12-12589.php,Huawei nova 12,161.5 x 75.4 x 7 mm (6.36 x 2.97 x 0.28 in),191 g (6.74 oz),,· Nano-SIM · Nano-SIM + Nano-SIM,,"OLED, 1B colors, HDR, 120Hz","6.7 inches, 108.3 cm 2 (~88.9% screen-to-body ratio)","1084 x 2412 pixels, 20:9 ratio (~395 ppi density)",,HarmonyOS 4.0,No,"256GB 8GB RAM, 512GB 8GB RAM",,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K, 1080p","60 MP, f/2.4, 17mm, 100˚ (ultrawide)","4K@30fps, 1080p@30fps",4600 mAh,100W wired 5W reverse wired,"50 MP, f/1.9, (wide), PDAF 8 MP, f/2.2, 112˚ (ultrawide), AF",,Kirin 830 (7 nm) * the chipset is not officially confirmed,Octa-core,,,"HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_12_lite-12762.php,Huawei nova 12 Lite,161.3 x 75 x 6.9 mm (6.35 x 2.95 x 0.27 in),168 g (5.93 oz),,· Nano-SIM · Nano-SIM + Nano-SIM,,"OLED, 1B colors, HDR, 120Hz","6.7 inches, 108.3 cm 2 (~89.5% screen-to-body ratio)","1084 x 2412 pixels, 20:9 ratio (~395 ppi density)",,HarmonyOS 4.0,No,"256GB 8GB RAM, 512GB 8GB RAM",,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K, 1080p, 720p@960fps","60 MP, f/2.4, 17mm, 100˚ (ultrawide)","4K@30fps, 1080p@30fps",4500 mAh,"66W wired, 3-60% in 31 min 5W reverse wired","50 MP, f/1.9, (wide), PDAF 8 MP, f/2.2, 112˚ (ultrawide), AF",,Qualcomm SM7325 Snapdragon 778G 4G (6 nm),Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,,"HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_70-12720.php,Huawei Enjoy 70,168.3 x 77.7 x 8.9 mm (6.63 x 3.06 x 0.35 in),207 g (7.30 oz),,Nano-SIM + Nano-SIM,,TFT LCD,"6.75 inches, 110.0 cm 2 (~84.1% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",,HarmonyOS 4.0,Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,Li-Po 6000 mAh,22.5W wired,"50 MP, f/1.8, (wide), AF 2 MP (macro)",,Kirin 710A (14 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_matepad_pro_11_(2024)-12713.php,Huawei MatePad Pro 11 (2024),249.2 x 160.4 x 5.9 mm (9.81 x 6.31 x 0.23 in),449 g g cellular model) (15.84 oz),,No,Stylus support,"OLED, 1B colors, 120Hz, 600 nits (typ)","11.0 inches, 350.9 cm 2 (~87.8% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~274 ppi density)",,HarmonyOS 4.0,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 3.1,,"LED flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.2",1080p@30fps,Li-Po 8300 mAh,66W wired 5W reverse wired,"13 MP, f/1.8, (wide), PDAF 8 MP, f/2.2, (ultrawide)",,Kirin 9000S (7 nm),Octa-core (1x2.49 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 910 MP4,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_11_se-12648.php,Huawei nova 11 SE,162.4 x 75.5 x 7.4 mm (6.39 x 2.97 x 0.29 in),186 g (6.56 oz),,Nano-SIM + Nano-SIM,,"OLED, 1B colors, 90Hz","6.67 inches, 107.4 cm 2 (~87.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",,HarmonyOS 4.0,No,"256GB 8GB RAM, 512GB 8GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,"32 MP, f/2.5, (wide)",1080p@30fps,Li-Po 4500 mAh,"66W wired, 100% in 32 min 5W reverse wired",,,Qualcomm Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,"108 MP, f/1.9, (wide), 1/1.67"", 0.64µm, PDAF 8 MP, f/2.2, 112˚ (ultrawide) 2 MP (macro)",,,,,,,,
huawei,https://www.gsmarena.com/huawei_watch_ultimate_design-12607.php,Huawei Watch Ultimate Design,49.4 x 49.4 x 13 mm (1.94 x 1.94 x 0.51 in),78 g (2.75 oz),"Sapphire crystal front, 18k gold bezzel and crown, zircon-based amorphous alloy case, ceramic back",No,"Swimproof/diving (EN13319, ISO 22810:2010) IP68 dust tight and water resistant (immersible up to 100m/10ATM) ECG certified",LTPO AMOLED,1.5 inches,466 x 466 pixels (~311 ppi density),,HarmonyOS 4.0,No,32GB,,,,,,,Li-Po 530 mAh,Wireless,,,,,,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_matepad_pro_13_2-12586.php,Huawei MatePad Pro 13.2,289.1 x 196.1 x 5.5 mm (11.38 x 7.72 x 0.22 in),580 g (1.28 lb),,Nano-SIM (cellular model only),Stylus support,"OLED, 1B colors, 144Hz, HDR, 1000 nits (peak)","13.2 inches, 518.8 cm 2 (~91.5% screen-to-body ratio)","2880 x 1920 pixels, 3:2 ratio (~262 ppi density)",,Harmony OS 4.0,No,"256GB 12GB RAM, 512GB 12GB RAM, 1TB 16GB RAM",UFS 3.1,,LED flash,"4K@30fps, 1080p@30fps","16 MP, f/2.2 TOF 3D, (depth/biometrics sensor)",1080p@30fps,Li-Po 10100 mAh,"88W wired, 85% in 40 min","13 MP, f/1.8, (wide), PDAF 8 MP, f/2.2, (ultrawide)",,Kirin 9000S (7 nm),Octa-core (1x2.62 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 910 MP4,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_60_rs_ultimate-12585.php,Huawei Mate 60 RS Ultimate,163.7 x 79 x 8.1 mm (6.44 x 3.11 x 0.32 in),242 g or 246 g (8.54 oz),,Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 6m for 30 min),"LTPO OLED, 1B colors, 120Hz","6.82 inches, 114.4 cm 2 (~88.5% screen-to-body ratio)","1260 x 2720 pixels, 19.5:9 ratio (~440 ppi density)",,HarmonyOS 4.0 (China),Nano Memory (uses shared SIM slot),"512GB 16GB RAM, 1TB 16GB RAM",UFS 3.1,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120/240/480fps, 720p@960fps, 720p@3840fps, HDR Vivid, gyro-EIS","13 MP, f/2.4, 18mm (ultrawide) TOF 3D, (depth/biometrics sensor)","4K@30/60fps, 1080p@30/60/240fps, HDR Vivid",Li-Po 5000 mAh,"88W wired, 100% in 30 min 50W wireless 20W reverse wireless",,Huawei Kunlun Glass 2,Kirin 9000S (7 nm),Octa-core (1x2.62 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 910 MP4,"48 MP, f/1.4-f/4.0, 24mm (wide), PDAF, OIS 48 MP, f/3.0, 90mm (periscope telephoto), PDAF, OIS, 3.5x optical zoom 40 MP, f/2.2, 13mm, 120˚ (ultrawide), PDAF","HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_watch_gt_4-12563.php,Huawei Watch GT 4,46 x 46 x 10.9 mm (1.81 x 1.81 x 0.43 in),37 g (41mm) / 48 g (46mm) (1.31 oz),"Glass front, plastic back, stainless steel frame",No,"50m water resistant 5 ATM Compatible with standard 22mm straps (46mm model), 20mm straps (41mm model)",AMOLED,1.43 inches,466 x 466 pixels (~326 ppi density),,HarmonyOS 4.0,No,Unspecified,,,,,,,Li-Ion 524 mAh,Wireless,,,,,,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_60_pro+-12549.php,Huawei Mate 60 Pro+,163.7 x 79 x 8.1 mm (6.44 x 3.11 x 0.32 in),225 g (7.94 oz),"Glass front, aluminum frame, glass back",Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 6m for 30 min),"LTPO OLED, 1B colors, 120Hz","6.82 inches, 114.4 cm 2 (~88.5% screen-to-body ratio)","1260 x 2720 pixels, 19.5:9 ratio (~440 ppi density)",,HarmonyOS 4.0 (China),Nano Memory (uses shared SIM slot),"512GB 16GB RAM, 1TB 16GB RAM",UFS 3.1,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K, 1080p, HDR, gyro-EIS, OIS","13 MP, f/2.4, 18mm (ultrawide) TOF 3D, (depth/biometrics sensor)","4K, 1080p, HDR, gyro-EIS",Li-Po 5000 mAh,"88W wired, 100% in 30 min 50W wireless 20W reverse wireless",,Huawei Kunlun Glass 2,Kirin 9000S (7 nm),Octa-core (1x2.62 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 910 MP4,"48 MP, f/1.4-f/4.0, 24mm (wide), PDAF, OIS 48 MP, f/3.0, 90mm (periscope telephoto), PDAF, OIS, 3.5x optical zoom 40 MP, f/2.2, 13mm, 120˚ (ultrawide), PDAF","HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_x5-12550.php,Huawei Mate X5,Unfolded: 156.9 x 141.5 x 5.3 mm Folded: 156.9 x 72.4 x 11.1 mm,243 g or 245 g (8.57 oz),"Glass front, glass back or eco leather back, aluminum frame",Nano-SIM + Nano-SIM,IPX8 dust/water resistant (up to 1.5m for 30 min) Stylus support (both displays),"Foldable OLED, 1B colors, 120Hz","7.85 inches, 197.5 cm 2 (~88.9% screen-to-body ratio)",2224 x 2496 pixels (~426 ppi density),"Cover display: OLED, 120Hz, 6.4 inches, 1080 x 2504 pixels","HarmonyOS 4.0 (China), EMUI (Europe), no Google Play Services",Nano Memory (uses shared SIM slot),"256GB 12GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 16GB RAM",UFS 3.1,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60fps, gyro-EIS","8 MP, f/2.4, (wide) Cover camera: 8 MP, f/2.4, (wide)","4K@30fps, 1080p@30fps",Si/C Li-Ion 5060 mAh - China only,66W wired 50W wireless 7.5W reverse wireless,,Kunlun Glass (cover display only),Kirin 9000S (7 nm),Octa-core (1x2.62 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 910 MP4,"50 MP, f/1.8, 23mm (wide), PDAF, OIS 12 MP, f/3.4, 125mm (periscope telephoto), PDAF, OIS, 5x optical zoom 13 MP, f/2.2, 13mm (ultrawide), AF","HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_60_pro-12530.php,Huawei Mate 60 Pro,163.7 x 79 x 8.1 mm (6.44 x 3.11 x 0.32 in),225 g (7.94 oz),"Glass front, aluminum frame, glass back",Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 6m for 30 min),"LTPO OLED, 1B colors, 120Hz","6.82 inches, 114.4 cm 2 (~88.5% screen-to-body ratio)","1260 x 2720 pixels, 19.5:9 ratio (~440 ppi density)",,HarmonyOS 4.0 (China),Nano Memory (uses shared SIM slot),"256GB 12GB RAM, 512GB 12GB RAM, 1TB 12GB RAM",UFS 3.1,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K, 1080p, HDR, gyro-EIS, OIS","13 MP, f/2.4, 18mm (ultrawide) TOF 3D, (depth/biometrics sensor)","4K, 1080p, HDR, gyro-EIS",Li-Po 5000 mAh,"88W wired, 100% in 30 min 50W wireless 20W reverse wireless",,Huawei Kunlun Glass 2,Kirin 9000S (7 nm),Octa-core (1x2.62 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 910 MP4,"50 MP, f/1.4-f/4.0, 24mm (wide), PDAF, OIS 48 MP, f/3.5, 90mm (periscope telephoto), PDAF, OIS, 3.5x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), PDAF","HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_mate_60-12539.php,Huawei Mate 60,161.4 x 76 x 8 mm (6.35 x 2.99 x 0.31 in),209 g (7.37 oz),"Glass front, aluminum frame, glass back",Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 4m for 30 min),"LTPO OLED, 1B colors, 120Hz","6.69 inches, 108.4 cm 2 (~88.4% screen-to-body ratio)",1216 x 2688 pixels (~441 ppi density),,HarmonyOS 4.0,Nano Memory (uses shared SIM slot),"256GB 12GB RAM, 512GB 12GB RAM, 1TB 12GB RAM",UFS 3.1,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120/240/480fps, 720p@960fps, 720p@3840fps, HDR Vivid, gyro-EIS","13 MP, f/2.4, 18mm (ultrawide)","4K@30/60fps, 1080p@30/60/240fps, HDR Vivid",Li-Po 4750 mAh,"66W wired, 100% in 30 min 50W wireless 5W reverse wireless",,Huawei Kunlun Glass 2,Kirin 9000S (7 nm),Octa-core (1x2.62 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 910 MP4,"50 MP, f/1.4-f/4.0, 24mm (wide), PDAF, OIS 12 MP, f/3.4, 125mm (periscope telephoto), PDAF, OIS, 5x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), PDAF","HDR, panorama",,,,,,,
huawei,https://www.gsmarena.com/huawei_matepad_11_5-12420.php,Huawei MatePad 11.5,260.9 x 176.8 x 6.9 mm (10.27 x 6.96 x 0.27 in),499 g (1.10 lb),"Glass front, aluminum frame, aluminum back",No,Stylus support,"TFT LCD, 120Hz","11.5 inches, 391.0 cm 2 (~84.8% screen-to-body ratio)","1440 x 2200 pixels, 3:2 ratio (~229 ppi density)",,Harmony OS 3.1,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,13 MP,,1080p@30fps,"8 MP, 105˚ (ultrawide)",1080p@30fps,Li-Po 7700 mAh,22.5W wired,,,Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm),Octa-core (1x2.4 GHz Cortex-A710 & 3x2.36 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510),Adreno 644,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_matepad_air-12415.php,Huawei MatePad Air,261.9 x 178.2 x 6.4 mm (10.31 x 7.02 x 0.25 in),508 g (1.12 lb),,Nano-SIM,Stylus support (magnetic),"IPS LCD, 144Hz","11.5 inches, 391.6 cm 2 (~83.9% screen-to-body ratio)","2800 x 1840 pixels, 3:2 ratio (~291 ppi density)",A matte anti-glare screen is available on Huawei MatePad Air PaperMatte version,HarmonyOS 3.1,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",,"13 MP, f/1.8, PDAF",LED flash,"4K@30fps, 1080p@30fps","8 MP, f/2.0, 105˚ (ultrawide)",1080p@30fps,Li-Po 8300 mAh,40W wired 10W reverse wired,,,Qualcomm SM8350 Snapdragon 888 4G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_y91-12290.php,Huawei nova Y91,171.6 x 79.9 x 8.9 mm (6.76 x 3.15 x 0.35 in),214 g (7.55 oz),,· Nano-SIM · Nano-SIM + Nano-SIM,Splash and dust resistant,"IPS LCD, 90Hz","6.95 inches, 117.4 cm 2 (~85.6% screen-to-body ratio)",1080 x 2376 pixels (~376 ppi density),,"EMUI 13, no Google Play Services",Unspecified,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,Li-Po 7000 mAh,22.5W wired,"50 MP, f/1.8, (wide), PDAF Auxiliary lens",,Qualcomm Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_watch_4_pro-12278.php,Huawei Watch 4 Pro,47.6 x 47.6 x 12.9 mm (1.87 x 1.87 x 0.51 in),65 g (2.29 oz),"Glass front, ceramic back, TC4 titanium frame",eSIM,50m water resistant 5 ATM Compatible with standard 22mm straps,LTPO AMOLED,1.5 inches,466 x 466 pixels (~310 ppi density),,HarmonyOS 3.0,No,32GB 2GB RAM,,,,,,,Li-Ion,Wireless,,Sapphire crystal glass,,,,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_watch_4-12279.php,Huawei Watch 4,46.2 x 46.2 x 10.9 mm (1.82 x 1.82 x 0.43 in),48 g (1.69 oz),"Glass front, ceramic back, stainless steel frame",eSIM,50m water resistant 5 ATM Compatible with standard 22mm straps,AMOLED,1.5 inches,466 x 466 pixels (~310 ppi density),,HarmonyOS 3.0,No,32GB 2GB RAM,,,,,,,Li-Ion 530 mAh,Wireless,,,Qualcomm Snapdragon W5 Gen 1 (4 nm),Quad-core 1.7 GHz Cortex-A53,Adreno 702,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_11i-12268.php,Huawei nova 11i,164.6 x 75.6 x 8.6 mm (6.48 x 2.98 x 0.34 in),193 g (6.81 oz),,· Nano-SIM · Nano-SIM + Nano-SIM,Splash and dust resistant,"IPS LCD, 90Hz","6.8 inches, 112.0 cm 2 (~90.0% screen-to-body ratio)",1080 x 2388 pixels (~385 ppi density),,EMUI 13,Unspecified,"128GB 8GB RAM, 256GB 8GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.2, (wide)",1080p@30fps,Li-Po 5000 mAh,"40W wired, 60% in 30 min","48 MP, f/1.8, (wide), PDAF Auxiliary lens",,Qualcomm Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_y71-12259.php,Huawei nova Y71,168.3 x 77.7 x 9 mm (6.63 x 3.06 x 0.35 in),199 g (7.02 oz),,· Nano-SIM · Nano-SIM + Nano-SIM,,IPS LCD,"6.75 inches, 110.0 cm 2 (~84.1% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",,"EMUI 12, no Google Play Services",microSDXC (uses shared SIM slot),128GB 8GB RAM,,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Li-Po 6000 mAh,22.5W wired,,,Kirin 710A (14 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,"48 MP, f/1.8, 26mm (wide), PDAF 5 MP, f/2.2, 120˚ (ultrawide) Auxiliary lens",HDR,,,,,,,
huawei,https://www.gsmarena.com/huawei_enjoy_60x-12235.php,Huawei Enjoy 60X,171.6 x 79.9 x 8.9 mm (6.76 x 3.15 x 0.35 in),216 g (7.62 oz),,Nano-SIM + Nano-SIM,,"TFT LCD, 90Hz","6.95 inches, 117.4 cm 2 (~85.6% screen-to-body ratio)",1080 x 2376 pixels (~376 ppi density),,HarmonyOS 3.0,No,"128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM",,,"LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,Li-Po 7000 mAh,22.5W wired 22.5W reverse wired (512GB only),"50 MP, 26mm (wide), 1/1.8"", PDAF Auxiliary lens",,Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,,,,,,,,,
huawei,https://www.gsmarena.com/huawei_nova_11_ultra-12230.php,Huawei nova 11 Ultra,164.3 x 74.4 x 7.9 mm (6.47 x 2.93 x 0.31 in),188 g (6.63 oz),,Nano-SIM + Nano-SIM,,"OLED, 1B colors, HDR10, 120Hz","6.78 inches, 111.4 cm 2 (~91.1% screen-to-body ratio)",1200 x 2652 pixels (~429 ppi density),,HarmonyOS 3.0,No,512GB 12GB RAM,,,"Laser AF, color spectrum sensor, LED flash, panorama, HDR","4K, 1080p, 720p@960fps, gyro-EIS",,"4K@30fps, 1080p@30fps, gyro-EIS",Li-Po 4500 mAh,"100W wired, 20-80% in 10 min Reverse wired","50 MP, f/1.4-f/4.0, 25mm (wide), PDAF 8 MP, f/2.2, 112˚ (ultrawide), AF",Kunlun Glass,Qualcomm SM7325 Snapdragon 778G 4G (6 nm),Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,,HDR,,,,"8 MP, f/2.2, 52mm (telephoto), AF, 2x optical zoom 60 MP, f/2.4, 17mm, 100˚ (ultrawide), AF",,,
